stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,vehicle_type
0190NSC30180,wsmdjgw,"West Wick, Elmham Way (NE-bound)",51.35513,-2.91184,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30180,3
0190NSC30181,wsmdjmg,"West Wick, Banwell Road Bridge (SE-bound)",51.35593,-2.91172,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30181,3
0190NSC30183,wsmdjgt,"West Wick, Thorn Close (NE-bound)",51.35882,-2.91197,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30183,3
0190NSC30184,wsmdjma,"West Wick, Thorn Close (SW-bound)",51.35873,-2.91188,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30184,3
0190NSC30185,wsmdjdp,"West Wick, New Bristol Road (W-bound)",51.35931,-2.91432,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30185,3
0190NSC30186,wsmdjdm,"West Wick, New Bristol Road (E-bound)",51.35946,-2.91412,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30186,3
0190NSC30187,wsmdgtd,"West Wick, Preanes Green (N-bound)",51.35925,-2.91743,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30187,3
0190NSC30188,wsmdgpj,"Worle, Feniton (N-bound)",51.36029,-2.91794,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30188,3
0190NSC30189,wsmdgma,"Worle, Bampton (SE-bound)",51.36126,-2.92055,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30189,3
0190NSC30190,wsmdgjg,"Worle, Blackmoor (SW-bound)",51.36028,-2.92185,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30190,3
0190NSC30191,wsmdgdg,"Worle, Bideford Road (SE-bound)",51.36029,-2.92316,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30191,3
0190NSC30193,wsmdawg,"Worle, Station Road (SE-bound)",51.36035,-2.92515,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30193,3
0190NSC30194,wsmdgpa,"West Wick, Summer Lane (E-bound)",51.35881,-2.91827,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30194,3
0190NSC30195,wsmdgpd,"West Wick, Summer Lane (W-bound)",51.35862,-2.91856,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30195,3
0190NSC30196,wsmdjpw,"West Wick, Homebase (E-bound)",51.3602,-2.90773,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30196,3
0190NSC30197,wsmdjta,"West Wick, Homebase (W-bound, Unmarked)",51.36006,-2.90751,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30197,3
0190NSC30198,wsmdjtw,"St George's, The Woolpack (E-bound)",51.35985,-2.9016,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30198,3
0190NSC30199,wsmdjwd,"St George's, The Woolpack (W-bound)",51.35959,-2.90111,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30199,3
0190NSC30200,wsmdjwm,"St George's, Vale Crescent (E-bound)",51.36119,-2.89981,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30200,3
0190NSC30202,wsmdjdj,"Worle, Becket Road (E-bound)",51.36344,-2.91453,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30202,3
0190NSC30203,wsmdgwt,"Worle, Becket Road (W-bound)",51.36332,-2.91565,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30203,3
0190NSC30204,wsmdgmg,"Worle, St Marks Church (W-bound)",51.3636,-2.9193,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30204,3
0190NSC30205,wsmdgmw,"Worle, St Marks Church (E-bound)",51.36353,-2.91851,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30205,3
0190NSC30206,wsmdgja,"Worle, Queensway Underpass (NW-bound)",51.36473,-2.92208,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30206,3
0190NSC30207,wsmdgjm,"Worle, Queensway Underpass (SE-bound)",51.36485,-2.92211,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30207,3
0190NSC30208,wsmdgaw,"Worle, Fallowfield (S-bound)",51.3662,-2.92349,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30208,3
0190NSC30209,wsmdgap,"Worle, Fallowfield (N-bound)",51.36665,-2.92359,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30209,3
0190NSC30210,wsmdawt,"Ebdon, Crematorium (N-bound)",51.37056,-2.92424,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30210,3
0190NSC30211,wsmdgaj,"Ebdon, Crematorium (S-bound, Unmarked)",51.3705,-2.92411,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30211,3
0190NSC30212,wsmdgdm,"Ebdon, The Cornfields (NE-bound)",51.37289,-2.92268,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30212,3
0190NSC30213,wsmdgdp,"Ebdon, The Cornfields (SW-bound)",51.37268,-2.92254,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30213,3
0190NSC30214,wsmdgmj,"Ebdon, Wheatfield Drive (NE-bound)",51.37445,-2.91913,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30214,3
0190NSC30215,wsmdgmt,"Ebdon, Wheatfield Drive (SW-bound)",51.37439,-2.91904,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30215,3
0190NSC30216,wsmdjam,"Ebdon, opp Bluebell Road",51.37675,-2.91501,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30216,3
0190NSC30217,wsmdgwp,"Ebdon, Poppy Close (W-bound)",51.37551,-2.91612,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30217,3
0190NSC30218,wsmdatg,"Worle, Cornwallis Avenue (NW-bound)",51.36757,-2.92859,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30218,3
0190NSC30219,wsmdatj,"Worle, Cornwallis Avenue (SE-bound)",51.36766,-2.92855,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30219,3
0190NSC30220,wsmdagj,"Worle, Anson Road (W-bound)",51.36858,-2.93405,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30220,3
0190NSC30221,wsmdaga,"Worle, Anson Road (E-bound)",51.36876,-2.93447,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30221,3
0190NSC30222,wsmdamp,"Worle, The Quarry (NW-bound)",51.36528,-2.93127,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30222,3
0190NSC30223,wsmdamt,"Worle, The Quarry (N-bound)",51.36522,-2.9314,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30223,3
0190NSC30224,wsmdamd,"Worle, Pilgrims Way (SW-bound)",51.36282,-2.93175,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30224,3
0190NSC30225,wsmdajw,"Worle, Pilgrims Way (NE-bound, Unmarked)",51.36291,-2.93191,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30225,3
0190NSC30226,wsmdagt,"Worle, Hawthorn Hill (NE-bound)",51.36125,-2.93314,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30226,3
0190NSC30227,wsmdagd,"Worle, Hawthorn Hill (SW-bound)",51.36093,-2.9338,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30227,3
0190NSC30228,wsmawpw,"Worle, Whittington Drive (NE-bound)",51.35967,-2.93821,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30228,3
0190NSC30229,wsmawpm,"Worle, Whittington Drive (SW-bound)",51.35932,-2.93873,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30229,3
0190NSC30232,wsmawjw,"Worle, Edgecombe Avenue (W-bound)",51.35831,-2.94262,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30232,3
0190NSC30233,wsmawma,"Worle, Edgecombe Avenue (E-bound)",51.35833,-2.94223,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30233,3
0190NSC30234,wsmawgt,"Worle, Powis Close (E-bound)",51.36022,-2.94365,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30234,3
0190NSC30235,wsmawja,"Worle, Powis Close (W-bound)",51.36006,-2.94362,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30235,3
0190NSC30236,wsmawmt,"Worle, Wigmore Gardens (W-bound)",51.36006,-2.94026,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30236,3
0190NSC30237,wsmawpa,"Worle, Wigmore Gardens (NE-bound)",51.36037,-2.93953,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30237,3
0190NSC30239,wsmawdp,"Worle, Milton Garage (SE-bound)",51.35896,-2.94779,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30239,3
0190NSC30240,wsmawap,"Worlebury, Ashbury Drive (SE-bound)",51.35983,-2.94889,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30240,3
0190NSC30241,wsmawam,"Worlebury, Ashbury Drive (NW-bound, Unmarked)",51.35973,-2.94908,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30241,3
0190NSC30242,wsmatpm,"Worlebury, Milton Hill (SE-bound)",51.36082,-2.95082,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30242,3
0190NSC30243,wsmatpj,"Worlebury, Milton Hill (NW-bound, Unmarked)",51.36065,-2.95096,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30243,3
0190NSC30244,wsmatmg,"Worlebury, Golf Club (S-bound)",51.3621,-2.95265,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30244,3
0190NSC30245,wsmatmd,"Worlebury, Golf Club (N-bound, Unmarked)",51.36207,-2.95292,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30245,3
0190NSC30246,wsmatgt,"Worlebury, Monks Steps (W-bound)",51.36363,-2.95472,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30246,3
0190NSC30248,wsmatgp,"Worlebury, Monks Steps (E-bound)",51.36382,-2.9548,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30248,3
0190NSC30249,wsmaptm,"Worlebury, Worlebury Park Road (N-bound)",51.36207,-2.95781,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30249,3
0190NSC30250,wsmaptd,"Worlebury, Worlebury Park Road (SW-bound)",51.36179,-2.95796,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30250,3
0190NSC30251,wsmapmd,"Worlebury, Weston Woods (W-bound)",51.35968,-2.95826,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30251,3
0190NSC30252,wsmapdw,"Worlebury, Cliff Road (N-bound)",51.36076,-2.96034,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30252,3
0190NSC30253,wsmapgp,"Worlebury, Worlebury Park Road (E-bound)",51.36285,-2.96018,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30253,3
0190NSC30254,wsmawdw,"Milton, Furland Road (SW-bound)",51.35732,-2.94737,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30254,3
0190NSC30255,wsmawaj,"Milton, Furland Road (E-bound)",51.35716,-2.94893,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30255,3
0190NSC30256,wsmatpd,"Milton, Brow (E-bound)",51.35675,-2.95177,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30256,3
0190NSC30257,wsmatmw,"Milton, Brow (W-bound)",51.35659,-2.95198,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30257,3
0190NSC30258,wsmatjm,"Ashcombe Park, Hillside Gardens (SE-bound)",51.35701,-2.95345,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30258,3
0190NSC30259,wsmatgj,"Ashcombe Park, Rendcomb Close (N-bound)",51.3581,-2.9549,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30259,3
0190NSC30260,wsmatjw,"Milton, Tirley Way (W-bound)",51.35868,-2.95311,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30260,3
0190NSC30261,wsmatpg,"Milton, Tirley Way (E-bound)",51.35876,-2.95136,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30261,3
0190NSC30262,wsmawag,"Milton, Challow Drive (SW-bound)",51.35901,-2.9495,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30262,3
0190NSC30263,wsmawad,"Milton, Challow Drive (NE-bound, Unmarked)",51.35917,-2.94966,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30263,3
0190NSC30264,wsmatjg,"Ashcombe Park, Underwood Avenue (NE-bound)",51.35608,-2.95386,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30264,3
0190NSC30265,wsmatgm,"Ashcombe Park, Underwood Avenue (SW-bound)",51.35572,-2.95459,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30265,3
0190NSC30266,wsmapmt,"Ashcombe Park, Ashcombe Park Road (E-bound)",51.35508,-2.95788,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30266,3
0190NSC30267,wsmapja,"Ashcombe Park, Ashcombe Park Road (W-bound)",51.35489,-2.9593,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30267,3
0190NSC30269,wsmapaj,"Ashcombe Park, Forest Drive (E-bound)",51.355,-2.96104,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30269,3
0190NSC30270,wsmamja,"Ashcombe Park, Manor Road (W-bound)",51.35459,-2.9643,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30270,3
0190NSC30272,wsmamgp,"Ashcombe Park, Manor Road (E-bound)",51.35464,-2.96481,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30272,3
0190NSC30273,wsmamdm,"Ashcombe Park, Eastfield Gardens (E-bound)",51.35427,-2.96789,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30273,3
0190NSC30274,wsmamdg,"Ashcombe Park, Eastfield Gardens (W-bound)",51.35419,-2.96717,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30274,3
0190NSC30275,wsmajtd,"Ashcombe Park, Arundell Road (E-bound)",51.3544,-2.9709,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30275,3
0190NSC30276,wsmajta,"Ashcombe Park, Arundell Road (W-bound)",51.35433,-2.97105,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30276,3
0190NSC30277,wsmajmd,"Ashcombe Park, Stafford Place (S-bound)",51.35217,-2.97238,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30277,3
0190NSC30278,wsmajma,"Ashcombe Park, Stafford Place (N-bound)",51.35289,-2.97234,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30278,3
0190NSC30280,wsmajga,"Weston-super-Mare, Albert Quadrant (Stop Z)",51.35066,-2.97391,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30280,3
0190NSC30281,wsmajdg,"Grove Park, Boulevard (Stop G)",51.35028,-2.97422,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30281,3
0190NSC30282,wsmajaw,"Grove Park, Boulevard (Stop F)",51.35034,-2.9747,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30282,3
0190NSC30283,wsmagjg,"Weston-super-Mare, Waterloo Street (Stop J)",51.35007,-2.9786,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30283,3
0190NSC30284,wsmagmt,"Weston-super-Mare, Waterloo Street (Stop H)",51.35017,-2.97824,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30284,3
0190NSC30285,wsmagpa,"Weston-super-Mare, Ellenborough Park (N-bound)",51.34222,-2.97772,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30285,3
0190NSC30286,wsmagpj,"Weston-super-Mare, Ellenborough Park (S-bound)",51.34198,-2.97762,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30286,3
0190NSC30287,wsmagjp,"Clarence Park, Severn Road (N-bound)",51.33903,-2.97833,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30287,3
0190NSC30288,wsmagjd,"Clarence Park, St Pauls Church (S-bound)",51.33806,-2.97843,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30288,3
0190NSC30289,wsmagja,"Clarence Park, Clarence Road South (S-bound)",51.33586,-2.97882,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30289,3
0190NSC30290,wsmagdw,"Clarence Park, Clarence Road South (N-bound)",51.33574,-2.97917,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30290,3
0190NSC30291,wsmadpg,"Clarence Park, Plumley Court (W-bound)",51.33448,-2.98187,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30291,3
0190NSC30292,wsmadpw,"Clarence Park, Plumley Court (E-bound)",51.33467,-2.98171,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30292,3
0190NSC30293,wsmadtp,"Clarence Park, Charlton Road (SE-bound)",51.33203,-2.9814,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30293,3
0190NSC30294,wsmadpt,"Clarence Park, Charlton Road (NW-bound)",51.33216,-2.98166,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30294,3
0190NSC30295,wsmagam,"Clarence Park, Broadoak Road (NW-bound)",51.3299,-2.98065,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30295,3
0190NSC30296,wsmagdj,"Clarence Park, Broadoak Road (SE-bound)",51.33026,-2.9805,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30296,3
0190NSC30297,wsmagdp,"Uphill, Old Church Road (N-bound)",51.32627,-2.97952,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30297,3
0190NSC30298,wsmagdt,"Uphill, Old Church Road (NE-bound)",51.32541,-2.97932,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30298,3
0190NSC30299,wsmadwg,"Uphill, School (N-bound)",51.32306,-2.98089,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30299,3
0190NSC30300,wsmagag,"Uphill, School (S-bound)",51.32291,-2.98056,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30300,3
0190NSC30301,wsmadpm,"Uphill, The Dolphin (S-bound)",51.3216,-2.98151,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30301,3
0190NSC30302,wsmadpd,"Uphill, The Dolphin (N-bound)",51.32169,-2.98169,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30302,3
0190NSC30303,wsmadmp,"Uphill, The Dolphin (E-bound)",51.32141,-2.98259,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30303,3
0190NSC30304,wsmadmj,"Uphill, The Dolphin (W-bound)",51.32137,-2.98269,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30304,3
0190NSC30305,wsmadja,"Uphill, Wharf (NW-bound)",51.32151,-2.98539,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30305,3
0190NSC30306,wsmadjd,"Uphill, Wharf (SE-bound)",51.32159,-2.98521,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30306,3
0190NSC30307,wsmadgj,"Uphill, Beach End Road (NE-bound)",51.32299,-2.98634,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30307,3
0190NSC30308,wsmadgm,"Uphill, Beach End Road (SW-bound)",51.32292,-2.98618,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0190NSC30308,3
